COUNTRY,PERNUM,AGE,SEX,MARST,INDIG,EDATTAIN,YRSCHOOL,EMPSTAT,INCEARN
484,2,9,2,1,9,1,3,0,99999999
484,1,42,1,2,2,3,12,1,5000
484,10,21,1,2,1,2,6,3,99999999
484,3,70,2,2,2,1,0,3,99999999
484,1,44,1,2,1,2,6,1,5143
484,4,22,2,1,2,3,13,3,99999999
840,4,19,2,1,1,3,12,1,10000
484,1,39,1,2,2,2,6,1,3857
484,4,14,2,1,2,2,8,3,99999999
484,3,15,1,1,2,2,8,3,99999999
484,2,13,2,1,9,2,6,3,99999999
484,1,51,2,4,2,2,9,1,2571
484,5,4,2,1,1,1,0,0,99999999
484,3,9,2,1,2,1,3,0,99999999
484,4,19,2,2,1,2,9,3,99999999
484,3,10,2,1,2,1,4,0,99999999
484,1,44,1,2,2,2,6,2,99999999
840,1,71,1,4,2,3,12,3,0
484,2,3,1,1,9,1,0,0,99999999
484,3,8,1,1,2,1,3,0,99999999
484,3,15,1,1,2,2,6,3,99999999
484,1,58,1,2,2,4,16,1,24000
484,2,28,2,2,2,2,10,3,99999999
484,1,72,1,1,2,1,0,3,99999999
484,4,5,2,1,1,1,0,0,99999999
484,5,15,1,1,2,2,9,3,99999999
484,8,20,1,2,2,2,9,1,6429
484,7,15,1,1,1,2,9,3,99999999
840,2,15,2,1,2,2,9,0,0
840,3,10,1,1,2,1,3,0,0
840,1,55,1,2,2,3,13,1,40000
484,4,25,2,2,1,2,8,3,99999999
484,1,28,1,2,1,2,9,1,1071
484,2,24,1,1,2,3,12,3,99999999
484,5,14,2,1,2,2,9,3,99999999
484,3,11,1,1,1,2,6,0,99999999
484,3,48,2,2,1,1,5,3,99999999
484,4,9,2,1,1,1,2,0,99999999
484,2,2,2,1,1,0,99,0,99999999
484,5,52,1,2,1,1,2,1,5571
484,1,58,1,2,1,1,2,3,99999999
484,3,2,2,1,1,0,99,0,99999999
484,1,21,1,1,1,2,9,1,2571
484,2,27,2,1,2,1,0,3,99999999
484,1,31,1,2,1,2,6,1,3000
484,2,26,2,2,1,3,12,3,99999999
484,5,43,2,2,1,4,16,1,6000
484,2,12,2,1,1,1,5,3,99999999
484,4,0,1,1,2,0,99,0,99999999
484,2,8,2,1,1,1,2,0,99999999
484,1,31,1,2,9,3,12,1,5143
484,2,6,1,1,1,1,0,0,99999999
484,2,1,2,1,2,0,99,0,99999999
484,3,33,2,2,2,2,8,3,99999999
484,2,4,1,1,1,1,0,0,99999999
840,2,9,2,1,2,1,3,0,0
484,1,27,2,1,1,4,18,1,2000
484,1,46,1,2,1,1,2,3,99999999
484,7,1,1,1,2,0,99,0,99999999
484,2,57,2,2,1,1,0,3,99999999
484,1,45,1,2,2,1,2,1,3000
484,1,30,1,1,2,1,3,1,4286
484,1,35,1,2,2,2,6,2,99999999
484,6,3,1,1,2,1,0,0,99999999
484,4,28,2,2,2,2,9,1,3429
484,5,48,2,2,2,2,6,3,99999999
484,3,39,1,1,1,2,6,1,99999998
484,7,48,2,2,1,1,0,3,99999999
484,4,21,2,1,2,3,13,3,99999999
840,1,84,1,4,2,3,12,3,0
840,2,49,2,3,2,3,12,1,28500
484,4,19,2,1,2,2,11,3,99999999
840,1,22,2,1,2,3,13,3,0
484,3,5,2,1,2,1,0,0,99999999
484,3,6,1,1,1,1,0,0,99999999
484,2,15,1,1,1,2,9,3,99999999
484,6,33,1,2,2,2,9,1,12857
484,3,20,2,1,2,3,13,3,99999999
484,3,6,2,1,2,1,0,0,99999999
840,1,35,1,1,2,3,13,1,35000
484,2,4,1,1,2,1,0,0,99999999
840,2,38,2,2,2,4,13,1,10200
840,1,94,2,4,2,3,13,3,0
484,2,24,2,2,2,2,6,3,99999999
484,5,40,2,2,2,3,12,3,99999999
840,1,39,1,2,2,2,6,1,23400
484,3,65,1,2,2,1,0,1,5143
484,2,26,2,1,1,4,16,3,99999999
484,1,43,1,2,2,3,16,1,4000
484,3,46,2,2,2,2,9,3,99999999
484,2,1,1,1,2,0,99,0,99999999
484,2,41,2,2,2,2,6,3,99999999
484,2,64,2,1,2,2,9,3,99999999
840,1,44,1,1,2,4,13,1,80000
484,3,11,1,1,2,1,5,0,99999999
484,2,12,2,1,1,2,7,3,99999999
484,2,57,2,2,1,2,6,3,99999999
484,1,66,1,2,1,2,8,3,99999999
484,1,51,1,2,2,2,6,1,99999998
840,2,63,1,2,2,3,12,1,50000
484,1,56,2,3,2,3,16,3,99999999
484,2,16,1,1,2,2,9,3,99999999
484,1,45,2,2,2,1,5,3,99999999
484,1,72,1,3,2,1,2,3,99999999
484,4,5,2,1,1,1,0,0,99999999
840,1,9,1,1,2,1,2,0,0
484,2,11,1,1,2,1,4,0,99999999
840,3,28,1,1,2,3,13,1,5000
840,1,64,1,3,2,4,13,1,80000
484,4,30,1,1,2,3,12,1,4286
840,2,33,1,2,2,3,13,1,50000
840,2,26,2,1,2,3,13,1,25000
484,1,46,1,1,2,4,17,1,25714
484,3,31,2,2,1,3,12,3,99999999
484,4,3,1,1,2,1,0,0,99999999
840,4,17,2,1,2,2,11,3,0
484,1,31,1,1,2,4,16,1,64286
840,4,11,1,1,2,2,6,0,0
484,6,4,1,1,2,1,0,0,99999999
484,4,28,1,3,1,4,16,1,4286
484,4,19,2,1,2,3,13,1,1371
484,7,36,1,2,2,2,9,1,5571
484,3,5,1,1,1,1,0,0,99999999
484,7,0,2,1,1,0,99,0,99999999
484,2,27,2,2,1,2,9,3,99999999
484,3,6,1,1,2,1,0,0,99999999
484,8,22,1,2,2,2,9,1,3000
484,2,5,1,1,2,1,0,0,99999999
840,4,4,2,1,2,1,0,0,0
484,4,10,1,1,2,1,4,0,99999999
484,4,9,2,1,2,1,3,0,99999999
484,2,8,2,1,2,1,1,0,99999999
484,4,12,2,1,2,2,6,3,99999999
484,5,10,2,1,1,1,4,0,99999999
484,2,4,2,1,2,1,0,0,99999999
484,6,23,2,2,2,2,8,3,99999999
484,2,33,1,1,2,2,9,1,4286
484,4,23,2,2,1,2,9,3,99999999
484,2,12,2,1,2,2,7,3,99999999
484,3,38,1,3,2,2,9,1,4286
484,4,38,2,2,1,2,6,3,99999999
484,4,46,1,2,2,2,6,1,7714
484,1,55,1,2,2,2,9,1,99999998
484,4,8,2,1,2,1,2,0,99999999
840,2,69,2,2,2,3,13,3,0
840,1,57,1,2,2,4,13,1,100000
484,2,36,2,2,1,2,6,3,99999999
484,6,26,2,2,2,1,0,3,99999999
484,3,20,2,2,1,3,12,1,8000
484,4,36,1,1,2,3,12,1,8000
484,4,50,2,2,2,4,17,1,99999998
484,4,31,2,1,2,2,9,1,4000
484,2,19,1,1,2,2,11,1,3000
484,5,15,2,1,1,1,3,3,99999999
484,1,23,2,1,2,3,12,3,99999999
484,2,35,2,1,2,4,16,1,99999998
484,6,48,2,1,2,2,9,1,2143
840,1,61,1,3,2,4,13,3,0
484,4,8,2,1,1,1,2,0,99999999
484,3,10,1,1,1,1,4,0,99999999
484,5,17,1,1,2,2,6,1,2143
484,1,38,1,2,1,2,9,1,3000
840,1,48,1,1,1,3,13,1,20800
484,2,5,2,1,2,1,0,0,99999999
484,3,3,2,1,2,1,0,0,99999999
484,3,49,2,2,1,2,8,3,99999999
840,1,34,1,2,2,4,13,1,85000
484,2,77,2,2,1,1,2,3,99999999
484,6,27,1,2,2,3,12,1,3429
484,3,8,2,1,1,1,2,0,99999999
840,1,71,2,2,2,4,13,3,0
484,7,6,2,1,1,1,0,0,99999999
484,1,63,1,2,2,1,0,1,4286
484,5,15,2,1,1,2,7,3,99999999
484,2,10,2,1,2,1,3,0,99999999
484,3,17,2,1,2,2,11,3,99999999
840,1,69,2,4,2,3,12,3,0
840,2,24,2,1,2,4,13,1,56000
840,3,20,1,1,2,3,12,3,0
484,5,35,2,2,2,2,6,1,1929
840,1,56,2,3,2,3,12,1,36000
484,10,40,2,2,1,2,6,1,1286
840,1,65,1,2,2,4,13,3,2300
484,3,55,2,2,2,2,6,1,3429
484,4,22,2,1,2,2,9,1,4286
484,1,35,2,2,2,3,12,3,99999999
840,1,75,1,2,2,2,7,3,0
484,5,20,1,1,2,3,12,1,99999998
484,4,50,2,2,1,1,1,3,99999999
484,7,28,1,2,2,4,17,1,8000
484,1,48,1,2,1,1,0,1,4286
484,2,50,2,2,2,2,6,3,99999999
484,1,86,1,2,2,1,0,3,99999999
484,5,38,2,2,2,3,15,1,10000
484,5,55,2,2,2,1,3,3,99999999
484,2,1,2,1,2,0,99,0,99999999
484,2,16,2,1,2,2,9,3,99999999
484,2,5,1,1,2,1,0,0,99999999
484,2,17,1,1,2,2,9,3,99999999
840,2,58,2,2,2,4,13,1,52000
840,4,19,2,1,2,3,12,3,0
484,2,10,1,1,1,1,3,0,99999999
840,3,10,2,1,2,1,3,0,0
484,1,23,1,2,2,3,12,1,1714
484,2,65,1,1,2,2,8,3,99999999
484,3,28,2,2,1,2,9,3,99999999
484,4,58,1,2,1,4,17,1,857
484,1,27,2,1,1,3,12,3,99999999
484,3,41,2,2,1,2,6,1,0
484,1,57,1,2,2,4,17,1,3000
484,3,47,2,4,2,2,9,1,3000
484,3,12,2,1,2,1,5,3,99999999
840,1,29,1,1,2,3,13,3,0
484,9,43,1,2,1,2,8,1,4800
484,1,60,1,2,1,2,9,3,99999999
840,3,67,1,2,2,3,12,1,18800
484,3,19,1,1,2,2,11,3,99999999
840,1,51,1,1,2,3,13,3,0
484,2,47,2,2,2,2,9,1,2571
484,5,56,2,2,1,1,0,3,99999999
484,2,13,2,1,2,2,7,3,99999999
484,5,41,2,1,2,2,6,1,2571
484,5,16,1,1,2,2,9,1,3857
484,3,21,2,2,1,2,9,3,99999999
484,1,52,1,2,2,2,9,1,4286
484,2,8,1,1,1,1,2,0,99999999
840,1,68,1,2,2,3,12,3,0
484,1,54,1,2,1,1,0,1,0
484,6,45,1,2,1,2,9,1,0
840,3,21,1,1,2,2,10,1,2500
840,4,30,2,1,2,3,13,1,29000
484,8,18,1,3,2,2,10,1,3429
840,1,89,2,2,2,3,12,3,0
484,4,8,1,1,1,1,1,0,99999999
840,1,58,1,3,2,3,13,2,200
484,2,20,2,2,2,2,7,9,99999999
484,4,26,2,1,1,3,15,3,99999999
484,1,62,1,2,1,2,6,2,99999999
484,3,17,2,1,1,1,3,3,99999999
484,1,48,2,2,2,1,2,3,99999999
484,2,21,2,1,1,3,12,3,99999999
484,4,25,1,1,2,2,9,1,2143
840,1,72,1,1,2,4,13,3,0
840,2,72,2,2,2,3,12,1,16000
840,5,57,2,2,2,4,13,1,40000
840,3,18,1,1,2,3,13,3,0
484,3,30,2,2,1,2,9,3,99999999
484,1,38,1,2,1,2,9,1,1543
840,4,12,1,1,2,2,6,0,0
484,7,2,1,1,2,0,99,0,99999999
484,5,4,2,1,2,1,0,0,99999999
840,1,60,1,3,2,3,12,1,45000
484,2,31,2,2,2,2,6,3,99999999
484,1,76,2,4,1,1,1,3,99999999
484,4,10,1,1,9,9,98,0,99999999
484,4,21,1,2,2,2,9,1,4286
484,4,8,1,1,2,1,2,0,99999999
840,2,56,1,2,2,3,12,1,50000
484,3,16,1,1,2,2,9,3,99999999
484,3,40,1,1,2,4,16,1,10000
484,3,44,2,2,2,1,5,3,99999999
840,1,21,2,1,2,3,12,1,19200
484,2,4,2,1,2,1,0,0,99999999
484,1,49,1,2,2,2,9,1,3643
484,4,53,1,3,1,1,2,3,99999999
484,2,0,2,1,2,0,99,0,99999999
484,1,68,1,4,1,1,0,3,99999999
484,1,56,2,2,2,3,12,3,99999999
840,3,9,2,1,1,1,2,0,0
484,4,23,2,2,2,3,12,3,99999999
840,2,45,2,2,2,3,13,3,0
484,6,32,2,1,1,2,9,1,99999998
484,1,27,1,2,2,3,12,1,3429
484,4,44,2,2,2,2,6,3,99999999
840,1,46,1,2,2,3,12,1,60000
484,6,52,1,2,2,1,0,1,1714
484,2,25,2,2,2,4,17,1,4000
484,2,5,2,1,1,1,0,0,99999999
484,1,45,1,2,2,2,6,1,2571
484,1,30,1,2,2,2,9,2,99999999
484,4,41,2,2,1,2,9,1,1286
484,4,36,2,2,1,2,9,1,1714
484,4,23,2,2,1,3,12,3,99999999
484,5,8,2,1,2,1,2,0,99999999
840,2,87,2,2,2,3,12,3,0
484,2,23,2,2,1,2,6,3,99999999
484,2,61,2,2,2,1,3,3,99999999
840,1,71,1,2,2,3,12,1,110000
484,2,4,1,1,2,1,0,0,99999999
484,1,75,1,2,2,1,2,3,99999999
484,3,32,2,2,2,2,9,1,5143
840,2,23,1,1,2,3,12,1,16200
484,7,26,2,1,1,4,16,1,7000
840,2,49,1,2,2,3,12,1,63000
484,2,9,2,1,2,1,3,0,99999999
840,1,42,2,2,2,3,13,1,15000
484,4,1,1,1,1,0,99,0,99999999
840,2,47,1,2,2,3,12,1,57000
484,2,42,2,2,2,3,12,1,11600
484,1,71,2,4,2,2,6,3,99999999
484,3,32,2,1,2,2,9,1,2000
484,4,7,1,1,2,1,1,0,99999999
484,2,68,2,1,1,3,16,3,99999999
484,1,24,2,2,1,2,9,3,99999999
484,3,10,2,1,1,1,3,0,99999999
484,3,2,1,1,2,0,99,0,99999999
484,1,39,2,1,2,3,15,1,6000
484,4,33,2,2,2,2,9,1,99999998
484,1,35,1,2,2,2,6,1,99999998
484,2,7,1,1,1,1,1,0,99999999
484,2,1,1,1,2,0,99,0,99999999
484,3,16,1,1,2,2,9,2,99999999
484,7,28,2,1,2,2,9,1,99999998
840,1,27,1,1,2,4,13,1,32000
484,2,14,2,1,2,2,8,3,99999999
484,1,50,1,2,2,2,8,3,99999999
484,1,29,1,2,1,3,12,1,5000
840,2,26,1,1,2,4,13,1,60000
484,3,33,2,2,1,1,4,3,99999999
484,2,22,2,4,1,1,4,3,99999999
484,6,11,1,1,1,1,5,0,99999999
840,1,46,2,2,2,4,13,1,30000
484,1,57,2,1,2,3,12,2,99999999
484,1,75,1,4,1,1,3,1,99999998
840,1,62,1,4,2,4,13,3,0
484,8,40,2,1,2,2,9,1,99999998
484,5,24,1,1,2,2,9,1,5571
840,1,18,2,1,2,3,12,1,6500
484,1,49,1,2,2,2,9,3,99999999
840,2,54,1,2,2,3,12,3,0
484,5,39,1,2,1,2,6,1,3429
840,2,61,2,2,2,1,0,3,0
484,1,53,1,2,1,2,9,1,2057
484,4,10,2,1,1,1,4,0,99999999
484,2,50,2,2,2,1,0,3,99999999
484,5,44,2,2,2,2,6,1,99999998
484,2,23,2,2,1,2,6,3,99999999
484,1,53,1,2,2,4,16,1,4000
484,2,14,2,1,2,2,8,3,99999999
840,1,52,1,2,2,4,13,1,230000
840,3,26,1,2,2,3,12,1,40000
484,3,39,2,2,2,2,9,3,99999999
840,7,6,1,1,2,1,2,0,0
484,2,13,1,1,2,1,5,3,99999999
484,3,19,1,1,1,2,10,3,99999999
484,7,60,2,2,1,2,7,1,2000
840,3,32,1,1,2,2,11,3,0
484,4,17,1,1,2,2,6,1,0
484,5,38,2,2,1,1,3,3,99999999
484,1,33,1,2,2,2,9,1,3429
484,4,22,1,1,2,3,12,1,3429
484,1,43,1,3,2,2,10,1,99999998
484,4,24,1,2,1,2,6,1,6429
484,6,10,2,1,1,1,4,0,99999999
840,1,62,2,2,2,4,13,3,0
840,1,22,2,1,2,4,13,1,16000
840,2,77,2,4,2,1,0,3,0
484,2,33,2,2,1,2,6,3,99999999
484,3,9,2,1,2,1,3,0,99999999
840,5,10,1,1,2,1,5,0,0
840,2,28,1,1,2,3,12,1,16000
484,1,43,1,2,2,2,9,1,4286
484,3,36,2,2,1,1,2,3,99999999
484,2,6,1,1,2,1,0,0,99999999
484,1,20,1,2,1,2,10,1,2143
484,4,33,2,2,2,4,17,1,12000
484,2,23,2,2,2,2,9,3,99999999
484,4,3,1,1,2,1,0,0,99999999
484,1,36,1,2,1,3,12,1,9500
484,3,4,1,1,2,1,0,0,99999999
484,1,58,1,2,2,2,9,1,3000
484,3,7,2,1,2,1,1,0,99999999
484,1,59,1,4,2,1,2,3,99999999
484,3,23,1,1,2,2,10,1,5143
484,2,52,2,2,1,1,1,3,99999999
484,1,47,1,2,9,1,1,1,99999998
484,2,30,2,2,2,2,9,3,99999999
484,1,54,1,2,9,2,9,1,7714
484,5,0,2,1,1,0,99,0,99999999
484,6,34,2,3,2,3,12,1,3429
484,2,50,1,1,1,1,0,1,0
484,2,0,2,1,1,0,99,0,99999999
484,1,39,1,2,2,2,9,1,5571
840,2,53,2,2,2,4,13,1,80000
484,9,20,1,1,9,2,8,1,99999998
484,3,65,2,2,1,1,0,3,99999999
484,3,20,2,1,2,3,14,3,99999999
484,3,8,2,1,2,1,2,0,99999999
840,2,47,1,2,2,2,6,1,15000
484,3,11,2,1,1,1,5,0,99999999
484,1,64,1,1,1,2,6,1,1800
484,8,19,1,1,1,2,6,1,99999998
484,1,40,1,2,2,4,18,1,2657
840,4,49,1,1,2,3,12,3,0
840,2,40,2,3,2,2,11,1,50000
840,1,44,2,2,2,3,13,1,45000
484,4,16,2,1,2,2,8,3,99999999
484,2,41,2,2,1,1,2,3,99999999
840,1,74,2,4,2,3,12,3,0
484,10,23,1,2,1,2,6,1,2057
484,2,10,1,1,2,1,3,0,99999999
484,3,10,2,1,2,1,3,0,99999999
840,4,0,1,1,2,0,99,0,0
484,2,10,2,1,1,1,3,0,99999999
484,3,10,1,1,1,1,5,0,99999999
840,4,7,1,1,2,1,1,0,0
484,3,8,1,1,1,1,2,0,99999999
484,2,8,1,1,2,1,2,0,99999999
484,8,0,2,1,2,0,99,0,99999999
484,1,70,2,4,2,1,5,3,99999999
840,3,5,2,1,2,1,0,0,0
484,5,33,2,2,1,2,6,3,99999999
484,5,15,1,1,1,2,8,3,99999999
484,2,10,2,1,2,1,1,0,99999999
484,2,10,1,1,2,1,2,0,99999999
484,1,47,1,2,2,2,9,1,3214
484,1,36,2,2,1,1,2,3,99999999
484,4,14,1,1,2,2,8,3,99999999
484,2,57,2,2,2,1,3,3,99999999
484,1,25,2,2,2,3,12,1,4000
840,1,27,1,1,2,2,11,3,1800
484,1,39,1,2,2,2,9,1,6000
484,7,21,1,1,1,3,12,1,0
484,6,32,2,2,2,2,9,1,2229
484,1,60,1,2,2,2,9,3,99999999
484,1,51,1,2,1,2,8,1,5600
840,5,12,2,1,2,1,5,0,0
484,1,36,1,2,9,1,0,1,99999998
840,1,67,2,1,2,4,13,3,0
484,1,29,1,2,9,2,6,1,2571
484,8,56,2,2,2,1,1,3,99999999
484,4,27,1,2,1,3,12,1,3000
840,2,66,2,2,2,4,13,3,0
484,2,64,2,2,2,1,2,3,99999999
484,2,16,2,2,2,2,9,3,99999999
484,2,3,1,1,2,1,0,0,99999999
484,1,34,1,2,1,2,9,1,3429
484,3,38,2,2,2,2,9,1,99999998
484,3,8,1,1,2,1,2,0,99999999
484,8,30,1,1,2,2,9,1,99999998
484,3,20,2,2,2,3,13,3,99999999
484,2,36,2,1,2,1,3,3,99999999
484,2,5,2,1,2,1,0,0,99999999
484,3,21,2,2,2,3,12,3,99999999
840,2,25,1,1,2,4,13,1,58000
484,3,30,2,1,2,3,15,2,99999999
484,1,55,1,2,2,2,8,3,99999999
484,8,29,2,2,2,2,9,3,99999999
484,2,26,1,1,2,2,11,2,99999999
484,1,54,1,2,1,2,6,1,4000
484,5,19,2,1,2,3,14,3,99999999
484,2,19,1,1,2,3,14,3,99999999
484,4,19,2,1,1,3,12,1,3429
484,1,22,1,2,2,2,6,1,1714
484,1,37,1,2,2,3,12,1,4000
484,4,36,1,2,9,4,16,1,3857
484,3,50,2,2,2,2,6,3,99999999
484,5,39,2,2,2,2,10,1,2143
484,4,50,2,4,2,1,3,3,99999999
484,1,56,2,2,2,2,6,3,99999999
840,1,54,1,2,2,4,13,1,37400
484,2,14,2,1,1,2,6,3,99999999
840,1,27,2,1,2,3,12,1,12000
484,1,48,2,3,2,2,6,1,1200
484,5,27,1,1,2,3,12,1,6000
484,2,10,1,1,2,1,4,0,99999999
484,1,32,1,2,2,4,18,1,6000
840,2,66,2,2,2,3,13,1,13500
484,2,50,2,2,2,1,3,3,99999999
484,2,11,1,1,2,1,5,0,99999999
484,3,4,1,1,2,1,0,0,99999999
484,7,3,1,1,1,1,0,0,99999999
840,1,26,1,2,2,3,12,1,26000
484,2,15,1,1,1,2,7,3,99999999
840,1,58,1,2,2,3,12,3,27200
484,5,18,2,1,1,3,12,1,99999998
840,1,28,1,1,2,3,13,1,24000
484,4,62,2,2,2,1,2,1,1300
484,1,42,2,2,2,2,8,1,3086
484,2,42,2,3,2,2,9,3,99999999
484,1,17,1,2,2,2,6,1,857
484,3,6,1,1,2,1,0,0,99999999
840,2,66,1,2,2,3,12,3,3600
840,2,42,2,1,2,3,13,1,10000
484,2,55,2,2,2,3,12,3,99999999
484,4,18,2,2,2,2,9,3,99999999
484,3,28,2,2,1,2,9,1,4286
840,3,6,1,1,2,1,0,0,0
840,3,72,1,3,2,3,13,3,0
484,3,46,2,2,2,2,6,3,99999999
484,4,25,2,2,2,2,6,3,99999999
484,1,40,1,2,1,3,14,1,99999998
484,1,79,1,2,1,1,0,3,99999999
484,1,78,2,4,2,4,17,3,99999999
484,6,30,1,1,2,2,9,3,99999999
484,3,27,2,2,2,3,12,3,99999999
484,1,33,1,2,2,2,9,2,99999999
484,3,10,2,1,2,1,4,0,99999999
484,1,18,1,1,2,3,12,3,99999999
484,3,14,1,1,2,2,8,3,99999999
484,4,51,2,2,1,3,12,3,99999999
840,3,5,1,1,2,1,0,0,0
484,5,46,1,2,2,3,12,1,6429
484,3,2,2,1,1,0,99,0,99999999
484,1,35,1,2,2,2,6,2,99999999
484,3,15,1,1,1,2,10,3,99999999
484,2,19,2,1,2,1,0,3,99999999
484,2,27,1,1,2,3,12,1,0
484,2,17,1,1,2,2,10,3,99999999
484,3,6,1,1,2,1,0,0,99999999
484,5,19,2,2,2,2,6,3,99999999
484,1,52,1,2,2,1,5,1,6857
840,1,56,1,1,2,4,13,1,92000
484,2,46,1,1,2,3,15,1,6000
484,2,5,1,1,2,1,0,0,99999999
840,7,1,1,1,2,0,99,0,0
484,2,7,1,1,2,1,0,0,99999999
484,5,9,2,1,2,1,3,0,99999999
840,3,19,1,1,2,3,13,3,950
840,1,45,1,3,2,3,13,1,32700
484,3,38,2,2,2,2,6,3,99999999
484,3,38,2,2,1,2,6,3,99999999
840,1,81,1,2,2,3,12,3,0
484,6,27,1,1,2,3,12,1,4286
484,2,5,1,1,2,1,0,0,99999999
840,2,39,2,1,2,3,12,1,34000
484,4,46,2,2,2,3,15,3,99999999
484,1,26,1,2,2,2,9,1,1714
840,2,58,1,2,2,3,13,1,25000
840,2,44,1,2,2,4,13,1,60000
484,3,15,1,1,1,2,8,3,99999999
840,1,69,1,2,2,3,12,3,0
484,1,48,1,2,1,4,18,1,8000
840,2,59,2,2,2,4,13,1,80000
840,1,54,1,2,2,3,12,1,5000
840,1,64,2,2,2,3,12,3,2100
484,11,34,2,3,2,2,9,3,99999999
840,4,3,2,1,2,1,0,0,0
484,1,93,2,4,2,1,0,3,99999999
484,1,57,2,1,2,4,18,3,99999999
484,4,44,2,2,1,1,0,3,99999999
484,1,65,2,2,1,1,5,3,99999999
484,1,36,1,2,2,4,16,1,8000
484,2,51,2,2,2,1,2,3,99999999
484,2,10,1,1,2,1,4,0,99999999
484,4,30,2,2,1,3,12,3,99999999
840,2,42,2,2,2,3,12,1,23000
484,1,46,1,2,2,1,3,1,2571
840,3,24,1,1,2,3,13,1,20000
484,6,30,2,2,1,2,6,3,99999999
484,4,22,1,2,2,2,9,3,99999999
484,2,8,2,1,2,1,2,0,99999999
484,2,58,2,2,2,2,6,3,99999999
484,4,17,2,1,2,2,7,1,3000
484,5,70,2,4,2,1,0,3,99999999
484,3,12,1,1,1,1,5,3,99999999
484,5,14,1,1,2,2,8,3,99999999
484,6,36,2,2,1,2,6,3,99999999
840,2,43,2,3,2,3,12,1,24000
484,2,8,1,1,2,1,1,0,99999999
840,2,66,2,2,2,3,12,3,0
484,4,9,2,1,2,1,3,0,99999999
840,3,14,2,1,2,2,7,0,0
484,1,65,1,2,1,2,9,1,1667
484,2,14,1,1,1,2,7,3,99999999
840,5,86,1,2,2,3,12,3,0
484,3,14,1,1,1,2,8,3,99999999
840,2,58,2,3,2,3,13,1,75000
484,6,31,1,1,2,2,9,1,4500
484,1,37,1,2,1,2,6,1,6429
484,3,10,2,1,2,1,4,0,99999999
484,4,6,1,1,2,1,0,0,99999999
484,1,68,2,2,1,1,1,3,99999999
484,2,35,2,2,1,2,6,3,99999999
484,1,39,2,2,1,2,6,3,99999999
484,3,42,2,2,2,2,9,3,99999999
484,5,16,1,1,2,2,9,1,0
484,4,28,2,1,1,1,0,3,99999999
484,2,6,2,1,1,1,0,0,99999999
484,3,1,1,1,2,0,99,0,99999999
484,2,23,1,1,2,3,15,1,0
484,6,15,2,1,2,2,10,3,99999999
484,2,49,2,2,1,1,2,3,99999999
484,4,36,2,1,2,4,16,1,7400
484,2,4,1,1,2,1,0,0,99999999
840,3,33,2,2,2,3,12,1,12200
484,2,15,1,1,2,1,1,3,99999999
840,1,80,2,4,2,2,10,3,0
484,4,27,2,2,2,2,9,1,3600
484,5,53,2,2,2,2,6,3,99999999
484,4,15,2,1,1,2,9,1,99999998
484,3,6,1,1,2,1,1,0,99999999
484,1,35,2,3,1,1,0,3,99999999
840,1,69,2,2,2,3,12,3,0
484,3,30,1,1,2,1,4,3,99999999
484,7,10,1,1,1,1,3,0,99999999
840,1,54,1,1,2,4,13,1,60000
484,2,56,2,2,1,2,6,3,99999999
484,1,41,1,2,1,3,12,1,7600
484,2,9,2,1,1,1,3,0,99999999
840,1,59,1,3,2,4,13,1,17000
484,2,59,2,2,2,2,6,3,99999999
484,5,26,2,2,1,4,16,1,8600
484,1,66,1,2,2,1,4,3,99999999
840,1,33,1,2,2,3,13,1,30000
840,1,30,2,1,2,4,13,1,23000
484,1,64,1,2,1,2,6,1,6429
484,1,38,1,2,2,2,9,1,99999998
840,8,45,2,2,2,3,13,1,30000
840,2,12,2,1,2,2,6,0,0
840,1,43,1,2,2,3,12,3,0
484,2,45,2,1,2,3,14,1,7000
840,3,58,2,4,2,2,9,1,20000
484,2,15,2,2,1,2,8,3,99999999
484,1,72,2,4,1,1,3,1,643
484,3,3,1,1,1,1,0,0,99999999
484,4,1,1,1,1,0,99,0,99999999
484,4,13,1,1,2,2,6,3,99999999
484,1,71,1,2,1,1,0,3,99999999
484,2,5,2,1,1,1,0,0,99999999
484,2,38,2,2,2,1,3,3,99999999
484,2,11,2,1,1,1,4,0,99999999
484,4,6,1,1,1,1,0,0,99999999
484,1,36,1,2,1,2,9,3,99999999
484,2,24,1,1,2,3,15,2,99999999
484,2,9,1,1,2,1,2,0,99999999
484,2,30,2,2,2,2,9,3,99999999
484,3,21,2,2,1,2,9,3,99999999
840,1,41,2,2,2,4,13,1,112000
840,2,56,2,2,2,4,13,2,2000
484,1,44,1,2,2,2,9,2,99999999
484,4,49,2,2,2,1,4,3,99999999
484,3,31,2,2,2,3,12,3,99999999
484,3,28,2,2,2,2,9,3,99999999
484,4,16,1,1,1,9,98,3,99999999
484,5,27,2,2,1,2,9,3,99999999
484,3,3,2,1,2,1,0,0,99999999
840,2,42,1,2,2,3,13,1,50000
484,4,59,2,2,1,1,0,3,99999999
484,4,8,2,1,2,1,2,0,99999999
484,2,17,2,1,2,2,10,3,99999999
484,3,21,2,1,2,2,10,1,3600
840,1,66,1,1,2,4,13,3,0
484,2,17,2,1,1,2,11,3,99999999
484,1,54,1,2,2,1,3,1,900
484,4,14,2,1,1,2,8,3,99999999
840,2,32,2,1,2,3,12,3,0
840,2,22,2,1,2,4,13,1,42000
484,1,39,1,2,1,4,17,1,10000
484,1,24,2,1,1,4,16,1,8000
